GEOID,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG
25086,1423162,557536,0.549,0.215,38.203982,-81.41735
25088,40262264,59422,15.545,0.023,38.398602,-81.208823
25090,3649429,648646,1.409,0.25,38.155129,-81.221003
25093,19306516,2596,7.454,0.001,37.98311,-81.669642
25102,2497415,248178,0.964,0.096,38.191015,-81.374818
25103,10921846,410181,4.217,0.158,38.180757,-81.381089
25106,42141040,1639932,16.271,0.633,38.790572,-82.100288
25107,79542847,10415,30.712,0.004,38.229749,-81.621635
25108,18791382,459,7.255,0,37.973583,-81.881188
25109,2010914,440012,0.776,0.17,38.526763,-81.851908
25110,57719176,146836,22.285,0.057,38.21843,-81.314979
25111,79522457,124439,30.704,0.048,38.352883,-81.128837
25112,85135,0,0.033,0,38.380263,-81.767141
25113,82475147,968482,31.844,0.374,38.553281,-81.046284
25114,29118533,61562,11.243,0.024,37.987318,-81.786336
25115,20892945,1274958,8.067,0.492,38.122192,-81.182251
25118,44089528,54342,17.023,0.021,38.11166,-81.305965
25119,30593473,153399,11.812,0.059,38.041356,-81.276239
25121,43105561,0,16.643,0,37.916211,-81.897277
25123,308724997,2452966,119.199,0.947,38.730175,-81.900044
25124,77200740,10850,29.807,0.004,38.62249,-81.778935
25125,69717154,8154,26.918,0.003,38.311679,-81.21523
25126,253087,27817,0.098,0.011,38.202733,-81.372678
25130,58619412,445879,22.633,0.172,38.032999,-81.752251
25132,47171758,9284,18.213,0.004,38.293532,-81.344598
25133,41269743,8142,15.934,0.003,38.477116,-81.145106
25134,19703653,88027,7.608,0.034,38.16283,-81.490556
25136,22283483,585035,8.604,0.226,38.150173,-81.327319
25139,1432286,442737,0.553,0.171,38.137583,-81.291458
25140,145360919,389031,56.124,0.15,37.839893,-81.498515
25141,14837949,1327,5.729,0.001,38.626886,-81.025349
25142,11030774,42958,4.259,0.017,38.153554,-81.729882
25143,22794525,1740633,8.801,0.672,38.417874,-81.819479
25148,10032994,168138,3.874,0.065,38.045589,-81.56173
25149,23073043,135371,8.909,0.052,37.949155,-81.771997
25152,9158182,15126,3.536,0.006,38.058191,-81.250675
25154,48020977,116517,18.541,0.045,38.120576,-81.713325
25156,654481,691475,0.253,0.267,38.183259,-81.336855
25159,91304387,1654009,35.253,0.639,38.523611,-81.788899
25160,15438226,3124,5.961,0.001,38.282203,-81.272662
25161,29220525,2927,11.282,0.001,38.052784,-81.318726
25162,714802,124726,0.276,0.048,38.207558,-81.387342
25164,78452093,1146876,30.291,0.443,38.509184,-81.204946
25165,10343349,122283,3.994,0.047,38.146044,-81.649422
25168,83462078,1134758,32.225,0.438,38.560349,-81.87985
25169,48945682,8307,18.898,0.003,38.175825,-81.78984
25173,38768760,57125,14.969,0.022,38.091155,-81.229776
25174,25581208,40121,9.877,0.015,37.86566,-81.410962
25177,77809358,2501087,30.042,0.966,38.367284,-81.848331
25180,8760873,13141,3.383,0.005,37.790262,-81.436271
25181,164444003,630851,63.492,0.244,38.04929,-81.6412
25183,39475506,138705,15.242,0.054,37.914012,-81.790074
25185,178917,0,0.069,0,38.235187,-81.238016
25186,23112928,560773,8.924,0.217,38.182372,-81.271197
25187,106052337,1231242,40.947,0.475,38.724539,-82.029452
25193,56064313,236624,21.647,0.091,38.03546,-81.507099
25201,157387,0,0.061,0,38.335613,-81.490465
25202,29583085,403928,11.422,0.156,38.316375,-81.859088
25203,4120369,0,1.591,0,38.015993,-81.882308
25204,55997753,118991,21.621,0.046,37.925321,-81.61456
25205,14304678,45834,5.523,0.018,38.019487,-81.793006
25206,37163467,133833,14.349,0.052,37.997807,-81.695777
25208,198026656,303434,76.459,0.117,37.836513,-81.639765
25209,69872774,381363,26.978,0.147,37.952988,-81.519912
25211,20636474,99069,7.968,0.038,38.46869,-80.888411
25213,92824982,3450756,35.84,1.332,38.512666,-81.913305
25214,32778155,7775,12.656,0.003,38.187702,-81.538244
25234,119672524,702072,46.206,0.271,38.811456,-81.138257
25235,88816121,8980,34.292,0.003,38.669527,-81.0895
25239,67468049,615701,26.05,0.238,38.83866,-81.846681
25241,56879572,318347,21.961,0.123,38.787975,-81.810031
25243,122508288,0,47.301,0,38.686717,-81.479468
25244,76305582,147826,29.462,0.057,38.767566,-81.550872
25245,76411284,42945,29.503,0.017,38.69742,-81.755385
25247,5352428,1074357,2.067,0.415,39.005944,-82.006294
25248,190379519,112180,73.506,0.043,38.644268,-81.613862
25251,38453818,0,14.847,0,38.620525,-81.236323
25252,152185623,182728,58.759,0.071,38.950961,-81.511175
25253,122613657,4560023,47.341,1.761,38.921064,-81.96149
25259,98230813,0,37.927,0,38.673526,-81.251761
25260,7080195,1661017,2.734,0.641,39.003788,-82.031958
25261,27954106,7451,10.793,0.003,38.821662,-81.080487
25262,19284155,2475582,7.446,0.956,38.907802,-81.826041
25264,17003877,1273770,6.565,0.492,38.859864,-81.893884
25265,4356203,1348685,1.682,0.521,38.986622,-81.957737
25266,97845653,0,37.778,0,38.605981,-81.162323
25267,174545884,790918,67.393,0.305,38.833599,-80.940901
25268,102473743,58912,39.565,0.023,38.725084,-81.076202
25270,103208559,1539,39.849,0.001,38.864758,-81.424903
25271,252954809,1478068,97.666,0.571,38.78851,-81.692539
25275,166877706,421604,64.432,0.163,38.921509,-81.610584
25276,440208935,403143,169.966,0.156,38.78208,-81.328691
25285,28892155,5080,11.155,0.002,38.539656,-81.101556
25286,178406979,0,68.883,0,38.615199,-81.407985
25287,49249646,3101266,19.015,1.197,38.954715,-82.051426
25301,2835821,236631,1.095,0.091,38.350719,-81.630359
25302,31650995,692551,12.221,0.267,38.393184,-81.59547
25303,9121645,1264273,3.522,0.488,38.359561,-81.68613
25304,26486031,1103700,10.226,0.426,38.306056,-81.593194
25305,202349,0,0.078,0,38.337629,-81.612742
25306,96495476,786772,37.257,0.304,38.312522,-81.499429
25309,91502589,416872,35.329,0.161,38.308648,-81.749531
25311,73178519,815270,28.254,0.315,38.366863,-81.557035
25312,182487937,834211,70.459,0.322,38.448403,-81.659346
25313,53881729,137977,20.804,0.053,38.419303,-81.766456
25314,65149251,274370,25.154,0.106,38.308083,-81.640254
25315,19328785,682670,7.463,0.264,38.222276,-81.56033
25320,181058693,798987,69.907,0.308,38.539851,-81.633191
25401,15179587,42877,5.861,0.017,39.457153,-77.972619
25403,96698567,4287,37.336,0.002,39.47485,-78.011639
25404,103651807,154582,40.02,0.06,39.483025,-77.890325
25405,53920061,0,20.819,0,39.409184,-77.961535
25411,363770044,199588,140.452,0.077,39.548748,-78.22147
25413,57817094,14692,22.323,0.006,39.310588,-78.055948
25414,141470974,1890740,54.622,0.73,39.242415,-77.865749
25419,45509462,11983,17.571,0.005,39.575796,-77.89571
25420,72473876,0,27.982,0,39.381565,-78.115041
25422,181202857,1310897,69.963,0.506,39.544988,-78.354289
25425,104200948,3267889,40.232,1.262,39.306168,-77.773612
25427,352030902,828124,135.92,0.32,39.534237,-78.066125
25428,59599536,17623,23.012,0.007,39.380635,-78.02221
25430,123959413,55145,47.861,0.021,39.327184,-77.937913
25431,37569705,232772,14.506,0.09,39.483762,-78.574312
25432,2129714,0,0.822,0,39.305755,-77.78429
25434,176463150,1587051,68.133,0.613,39.439723,-78.46111
25437,29054756,77994,11.218,0.03,39.427797,-78.570489
25438,22977361,2841,8.872,0.001,39.323441,-77.864008
25442,36803646,0,14.21,0,39.370198,-77.832595
25443,71174232,76934,27.481,0.03,39.443745,-77.817226
25444,50538565,277642,19.513,0.107,39.412854,-78.523889
25446,39879847,0,15.398,0,39.241588,-77.953405
25501,64755975,12372,25.002,0.005,38.153876,-81.969643
25502,55996222,581232,21.62,0.224,38.656399,-82.117158
25503,39550760,1829496,15.271,0.706,38.612591,-82.120957
25504,128455139,1307398,49.597,0.505,38.376421,-82.270009
25505,5801668,95449,2.24,0.037,38.012295,-82.03119
25506,269565313,1338075,104.08,0.517,38.20472,-82.18702
25507,1750506,128117,0.676,0.049,38.395279,-82.563009
25508,201490597,711988,77.796,0.275,37.96394,-82.021969
25510,84198907,169015,32.509,0.065,38.382304,-82.082946
25511,236558757,2318955,91.336,0.895,38.051218,-82.33503
25512,124611025,134817,48.113,0.052,38.184728,-82.327278
25514,180479119,1837058,69.683,0.709,38.10026,-82.528704
25515,116478553,8270463,44.973,3.193,38.756623,-82.146875
25517,105565899,60706,40.759,0.023,38.108275,-82.443166
25520,102241819,1852687,39.476,0.715,38.561148,-82.182864
25521,80051014,16010,30.908,0.006,38.219782,-81.999378
25523,108583182,411973,41.924,0.159,38.278729,-82.049132
25524,249533409,481885,96.345,0.186,38.021624,-82.117351
25526,237908628,649900,91.857,0.251,38.394443,-81.991309
25529,53429145,525387,20.629,0.203,38.152577,-81.846879
25530,39368832,2112095,15.2,0.815,38.35838,-82.576854
25534,60326128,2327147,23.292,0.899,38.084433,-82.274956
25535,46343925,1045644,17.893,0.404,38.308557,-82.434852
25537,55003134,7166395,21.237,2.767,38.533383,-82.281971
25540,32609804,51000,12.591,0.02,38.182609,-82.156471
25541,181208149,648571,69.965,0.25,38.480587,-82.130164
25545,72109910,564776,27.842,0.218,38.458992,-82.217439
25547,19993798,205176,7.72,0.079,37.916034,-81.965478
25550,127519833,5619768,49.236,2.17,38.863326,-82.067437
25555,87965371,1195356,33.964,0.462,38.213877,-82.549652
25557,116865764,777187,45.122,0.3,38.105832,-82.171951
25559,52747887,504396,20.366,0.195,38.324948,-82.229139
25560,60155061,515317,23.226,0.199,38.445189,-81.899312
25564,56479616,82080,21.807,0.032,38.272188,-81.901012
25565,89346625,2013,34.497,0.001,38.102343,-81.964488
25567,43654785,184023,16.855,0.071,38.215954,-81.870097
25570,202580201,1831149,78.217,0.707,38.218917,-82.425284
25571,60584732,274669,23.392,0.106,38.313493,-82.155813
25573,28794139,4318,11.117,0.002,38.23218,-81.941115
25601,51242950,628705,19.785,0.243,37.862732,-82.009247
25606,18210160,36996,7.031,0.014,37.764974,-81.819803
25607,25115127,123459,9.697,0.048,37.784917,-81.784145
25608,35554296,0,13.728,0,37.574102,-81.889362
25611,10177218,88655,3.929,0.034,37.688915,-81.840825
25617,43975253,134138,16.979,0.052,37.721101,-81.77832
25621,118182227,1116147,45.63,0.431,37.626932,-81.941828
25624,2920249,108090,1.128,0.042,37.900691,-81.981776
25625,38405790,4925,14.829,0.002,37.81936,-82.081236
25628,5504750,30323,2.125,0.012,37.768114,-81.862466
25630,60038102,73813,23.181,0.028,37.788222,-81.691063
25632,63392240,656343,24.476,0.253,37.729709,-81.924055
25634,13873735,52675,5.357,0.02,37.735864,-81.84059
25635,36126677,258495,13.949,0.1,37.707103,-81.885979
25637,9304873,996,3.593,0,37.861773,-82.029479
25638,87557677,122166,33.806,0.047,37.758843,-81.990584
25639,17942499,73419,6.928,0.028,37.881353,-81.958345
25644,31888664,5702,12.312,0.002,37.704742,-82.022096
25646,55978164,365955,21.613,0.141,37.847286,-81.883987
25647,8267286,79854,3.192,0.031,37.78681,-81.984432
25649,28558179,4549,11.026,0.002,37.875404,-82.09308
25650,63049720,420411,24.344,0.162,37.670367,-81.819109
25651,65143573,161067,25.152,0.062,37.601637,-81.987573
25652,43766518,16056,16.898,0.006,37.790733,-82.045124
25653,4661455,30159,1.8,0.012,37.828964,-81.998297
25654,30706651,244942,11.856,0.095,37.795626,-81.873719
25661,150783954,0,58.218,0,37.73616,-82.273932
25666,73739950,0,28.471,0,37.926751,-82.248854
25669,52840420,50211,20.402,0.019,37.932138,-82.391484
25670,242874946,22089,93.775,0.009,37.721161,-82.158989
25671,81575507,0,31.496,0,37.883864,-82.191926
25672,22192075,0,8.568,0,37.581336,-82.113087
25674,116383453,0,44.936,0,37.868833,-82.351577
25676,76000570,91753,29.344,0.035,37.837737,-82.193065
25678,65616942,0,25.335,0,37.590303,-82.065234
25688,12052314,0,4.653,0,37.621295,-82.119118
25690,4544137,0,1.755,0,37.68978,-82.124445
25692,25720204,0,9.931,0,37.63629,-82.109819
25696,5086815,0,1.964,0,37.679044,-82.115919
25699,38240230,0,14.765,0,37.961653,-82.33255
25701,92051670,927959,35.541,0.358,38.365689,-82.40525
25702,30143677,4020590,11.639,1.552,38.434723,-82.314415
25703,3083810,390886,1.191,0.151,38.424914,-82.418697
25704,83692966,4874165,32.314,1.882,38.30761,-82.487363
25705,30997539,402765,11.968,0.156,38.404576,-82.360178
25801,213924293,1675611,82.597,0.647,37.822892,-81.266198
25810,6123846,104676,2.364,0.04,37.596671,-81.349283
25811,16810744,70728,6.491,0.027,37.562416,-81.296146
25812,48798460,359080,18.841,0.139,38.181993,-81.122676
25813,155262496,1212408,59.947,0.468,37.761846,-81.101871
25817,29142727,126614,11.252,0.049,37.758442,-81.397501
25818,1314199,1906,0.507,0.001,37.860276,-81.191992
25820,78898053,141948,30.463,0.055,37.515101,-81.162702
25823,36262669,99917,14.001,0.039,37.661591,-81.210671
25825,67136067,421393,25.921,0.163,37.644282,-81.082976
25826,549751,18084,0.212,0.007,37.574891,-81.356758
25827,16511765,30535,6.375,0.012,37.739101,-81.254768
25831,154783561,505186,59.762,0.195,37.959313,-80.930792
25832,31172776,186575,12.036,0.072,37.715324,-81.118819
25836,5009989,10806,1.934,0.004,37.774944,-81.278687
25837,14128691,14267,5.455,0.006,38.048142,-81.011901
25839,8706328,45393,3.362,0.018,37.778207,-81.387207
25840,187092392,2306611,72.237,0.891,38.042891,-81.122665
25841,89900303,163205,34.711,0.063,37.560685,-81.09243
25843,36502260,893846,14.094,0.345,37.609609,-81.118411
25844,31605874,78841,12.203,0.03,37.800275,-81.383269
25845,14605154,38322,5.639,0.015,37.695336,-81.525185
25846,33861453,35827,13.074,0.014,37.906328,-81.132507
25848,22595255,9281,8.724,0.004,37.718147,-81.428265
25849,1311304,0,0.506,0,37.729977,-81.279707
25853,1668498,310,0.644,0,37.640411,-81.312103
25854,94719400,688373,36.571,0.266,38.136747,-80.979861
25855,541375,3213,0.209,0.001,37.936058,-81.156062
25857,56044925,19271,21.639,0.007,37.64425,-81.281535
25862,11246235,10293,4.342,0.004,38.085516,-81.061427
25864,59059601,355040,22.803,0.137,37.876046,-81.036063
25865,65884743,85299,25.438,0.033,37.71154,-81.362406
25868,32740253,17344,12.641,0.007,38.086709,-80.958315
25870,585330,28682,0.226,0.011,37.630165,-81.389346
25871,1046676,0,0.404,0,37.769825,-81.210442
25873,1798962,4051,0.695,0.002,37.750066,-81.213823
25875,22508897,1330,8.691,0.001,37.679114,-81.460808
25876,10878996,12291,4.2,0.005,37.631101,-81.449139
25878,5268662,21442,2.034,0.008,37.715436,-81.229778
25879,4207801,5583,1.625,0.002,37.983629,-81.106037
25880,102308047,100882,39.501,0.039,37.878948,-81.207573
25882,84389632,295384,32.583,0.114,37.632143,-81.393396
25901,85063702,1013404,32.843,0.391,37.950702,-81.11705
25902,72133188,45103,27.851,0.017,37.569827,-81.217459
25904,17820374,23145,6.88,0.009,37.928234,-81.283417
25906,3547206,20938,1.37,0.008,37.836755,-81.114354
25907,4823492,501464,1.862,0.194,37.856017,-81.086212
25908,18489650,6274,7.139,0.002,37.67532,-81.247167
25911,85550,8851,0.033,0.003,37.758042,-81.167172
25913,17229026,0,6.652,0,37.714061,-81.489465
25915,23520709,37798,9.081,0.015,37.590131,-81.29126
25916,5031737,0,1.943,0,37.675614,-81.498056
25917,116114993,801392,44.832,0.309,37.991078,-81.218428
25918,174533160,1872952,67.388,0.723,37.7532,-80.995641
25920,13123188,5204,5.067,0.002,37.688595,-81.33404
25921,41619389,87675,16.069,0.034,37.672258,-81.31412
25922,11914756,248497,4.6,0.096,37.465967,-81.105042
25928,30101132,100142,11.622,0.039,37.558121,-81.332573
25932,10112292,10913,3.904,0.004,37.752007,-81.299566
25936,37680296,1502135,14.548,0.58,37.923452,-81.039103
25938,84180109,992342,32.502,0.383,38.153072,-81.046857
25942,33083924,224690,12.774,0.087,38.017647,-80.995148
25951,279128974,8964815,107.772,3.461,37.662049,-80.866432
25958,59007023,395590,22.783,0.153,38.022833,-80.75001
25962,225999835,944660,87.259,0.365,37.985767,-80.799157
25969,75924371,409812,29.315,0.158,37.617988,-81.001928
25971,52506971,183126,20.273,0.071,37.477419,-80.977446
25972,10432875,20371,4.028,0.008,38.035716,-80.746126
25976,233343105,1242735,90.094,0.48,37.848997,-80.842768
25977,12735683,399706,4.917,0.154,37.798478,-80.903302
25978,30253427,1118796,11.681,0.432,37.620672,-80.945014
25979,120196689,4704113,46.408,1.816,37.510942,-80.913482
25981,153113024,135593,59.117,0.052,38.097057,-80.711083
25984,127287927,677754,49.146,0.262,38.029233,-80.597366
25985,91790459,164772,35.44,0.064,37.783259,-80.813329
25989,6223189,178067,2.403,0.069,37.680938,-81.069851
26003,245440461,8838931,94.765,3.413,40.070163,-80.647242
26030,2169732,1045561,0.838,0.404,40.220169,-80.656289
26031,7087722,1458880,2.737,0.563,40.009395,-80.729265
26032,31226729,288999,12.057,0.112,40.192393,-80.54047
26033,240994267,793803,93.048,0.306,39.83024,-80.578022
26034,39204121,3186738,15.137,1.23,40.598473,-80.552334
26035,46694643,957950,18.029,0.37,40.3449,-80.553539
26036,29193728,77995,11.272,0.03,39.97772,-80.554299
26037,17529586,1474454,6.768,0.569,40.335562,-80.584518
26038,17088381,1558408,6.598,0.602,39.964591,-80.724103
26039,101619807,575954,39.236,0.222,39.799369,-80.674066
26040,6009186,686671,2.32,0.265,39.988521,-80.715964
26041,158951996,5193031,61.372,2.005,39.887241,-80.705476
26047,110946805,3290074,42.837,1.27,40.520184,-80.589222
26050,7515128,5209276,2.902,2.011,40.607741,-80.607637
26055,190390472,7289119,73.51,2.814,39.7543,-80.782572
26056,300057,0,0.116,0,40.531275,-80.577127
26059,63644497,206212,24.573,0.08,40.057468,-80.604858
26060,61494664,130350,23.743,0.05,40.110039,-80.557624
26062,71888241,3131983,27.756,1.209,40.42669,-80.560679
26070,95737242,3014360,36.964,1.164,40.259769,-80.580062
26074,4260813,7888,1.645,0.003,40.159897,-80.595416
26075,3527992,983378,1.362,0.38,40.193433,-80.668044
26101,76428070,5110885,29.509,1.973,39.240324,-81.575872
26104,96236975,529502,37.157,0.204,39.276141,-81.480363
26105,32414166,2627868,12.515,1.015,39.329575,-81.514622
26133,101594405,2454518,39.226,0.948,39.123282,-81.672414
26134,5470063,3379712,2.112,1.305,39.368717,-81.290434
26136,69301097,748756,26.757,0.289,38.959489,-81.137586
26137,135618310,55706,52.363,0.022,38.995599,-81.049374
26138,13792940,259,5.325,0,39.023425,-81.206015
26141,87758755,851796,33.884,0.329,38.933552,-81.24588
26142,32864459,461171,12.689,0.178,39.205781,-81.449266
26143,377141905,3457790,145.615,1.335,39.056366,-81.372736
26146,102311758,1160902,39.503,0.448,39.457065,-81.036844
26147,119447874,1412757,46.119,0.545,38.904543,-81.07539
26148,46248569,313621,17.857,0.121,39.058499,-81.182808
26149,193046366,943441,74.536,0.364,39.483305,-80.825642
26150,119947408,706052,46.312,0.273,39.157283,-81.535898
26151,63490286,517136,24.514,0.2,38.879222,-81.172051
26152,4702285,0,1.816,0,39.010062,-81.195907
26155,306083775,5901953,118.18,2.279,39.630056,-80.763963
26159,4372662,171127,1.688,0.066,39.598891,-80.921996
26160,169463738,1576670,65.43,0.609,38.981202,-81.412057
26161,124401455,615999,48.032,0.238,39.180564,-81.2482
26164,276805308,11792805,106.875,4.553,39.0107,-81.701191
26167,46715165,356153,18.037,0.138,39.538939,-80.743385
26169,68967019,21887,26.628,0.008,39.072207,-81.571589
26170,271672686,7601407,104.893,2.935,39.358255,-81.167847
26175,116574200,8299558,45.01,3.204,39.537188,-80.974755
