GEOID,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG                                                                                                                                  
2081,46413448,1423869,17.92,0.55,42.146227,-71.270378
2090,28218220,738120,10.895,0.285,42.219645,-71.216769
2093,56219288,2344001,21.706,0.905,42.052671,-71.356858
2108,354838,0,0.137,0,42.357767,-71.064848
2109,449655,292691,0.174,0.113,42.367223,-71.050633
2110,479769,234496,0.185,0.091,42.361962,-71.047846
2111,699345,41032,0.27,0.016,42.350518,-71.059062
2113,260829,0,0.101,0,42.365335,-71.055236
2114,1161867,303267,0.449,0.117,42.363175,-71.068646
2115,1834241,103611,0.708,0.04,42.336853,-71.105423
2116,1632621,265681,0.63,0.103,42.350579,-71.076397
2118,2841314,4962,1.097,0.002,42.337582,-71.070482
2119,4136146,0,1.597,0,42.324026,-71.085021
2120,1607735,0,0.621,0,42.332091,-71.096545
2121,4520355,23475,1.745,0.009,42.306267,-71.085897
2122,5270598,1634437,2.035,0.631,42.291413,-71.042158
2124,7777033,186127,3.003,0.072,42.285805,-71.070571
2125,5523822,799281,2.133,0.309,42.315748,-71.055896
2126,5392498,62719,2.082,0.024,42.274016,-71.09679
2127,5236147,1591132,2.022,0.614,42.334992,-71.039093
2128,12561053,2952878,4.85,1.14,42.361129,-71.006975
2129,3502810,1258616,1.352,0.486,42.379657,-71.061487
2130,8635553,328446,3.334,0.127,42.309174,-71.113835
2131,6714527,12766,2.592,0.005,42.284333,-71.126228
2132,11813318,248109,4.561,0.096,42.280455,-71.162017
2134,3435275,117848,1.326,0.046,42.358016,-71.128608
2135,6824139,572754,2.635,0.221,42.349688,-71.153964
2136,11887341,279165,4.59,0.108,42.255083,-71.12922
2138,7097713,838564,2.74,0.324,42.379637,-71.135152
2139,4034618,364764,1.558,0.141,42.362986,-71.103353
2140,2987939,53844,1.154,0.021,42.392157,-71.133996
2141,1661176,25235,0.641,0.01,42.3703,-71.08256
2142,716169,577829,0.277,0.223,42.361471,-71.081994
2143,3997075,0,1.543,0,42.381409,-71.096714
2144,2802227,6468,1.082,0.002,42.399655,-71.12255
2145,3615157,234798,1.396,0.091,42.391577,-71.08991
2148,13065278,98375,5.045,0.038,42.43014,-71.057694
2149,8873259,630368,3.426,0.243,42.405938,-71.054649
2150,5718795,638249,2.208,0.246,42.396824,-71.031348
2151,15182796,3299091,5.862,1.274,42.418294,-71.001257
2152,5108309,3079917,1.972,1.189,42.373055,-70.974807
2155,21229467,1455988,8.197,0.562,42.42384,-71.107673
2163,256727,32166,0.099,0.012,42.366168,-71.12285
2169,23235915,3796805,8.971,1.466,42.248386,-71.002279
2170,5394742,186179,2.083,0.072,42.266412,-71.015573
2171,6357835,4944051,2.455,1.909,42.292142,-71.020475
2176,12117824,219780,4.679,0.085,42.455723,-71.059019
2180,15589599,1631898,6.019,0.63,42.474208,-71.097665
2184,35608886,2108875,13.749,0.814,42.205416,-71.002168
2186,33697233,765186,13.011,0.295,42.241589,-71.082651
2188,9632558,378900,3.719,0.146,42.204578,-70.957749
2189,9905575,925704,3.825,0.357,42.208704,-70.931021
2190,18436642,1374551,7.118,0.531,42.166731,-70.952363
2191,5241511,2722697,2.024,1.051,42.243453,-70.942033
2199,148951,0,0.058,0,42.347463,-71.082039
2203,80317,0,0.031,0,42.360598,-71.058775
2210,2399619,1404157,0.926,0.542,42.347792,-71.039562
2215,1979051,280052,0.764,0.108,42.347635,-71.103082
2301,32204728,441568,12.434,0.17,42.078371,-71.042304
2302,23025348,67031,8.89,0.026,42.088123,-70.998293
2322,11112284,639902,4.29,0.247,42.1324,-71.05393
2324,70749338,2834791,27.316,1.095,41.972387,-70.978778
2330,96888020,6023069,37.409,2.326,41.878641,-70.743219
2332,61481265,10661004,23.738,4.116,42.044325,-70.706075
2333,44570838,842755,17.209,0.325,42.037278,-70.940459
2338,41448332,3604908,16.003,1.392,42.003513,-70.863334
2339,40427612,218489,15.609,0.084,42.122956,-70.85631
2341,38991871,1801799,15.055,0.696,42.050469,-70.867427
2343,18146756,280243,7.007,0.108,42.140241,-70.997302
2346,178367079,7964957,68.868,3.075,41.878004,-70.869267
2347,77094313,17018836,29.766,6.571,41.834507,-70.957099
2351,25007152,617644,9.655,0.238,42.119964,-70.957216
2356,35501618,819109,13.707,0.316,42.060485,-71.12497
2357,1246185,53728,0.481,0.021,42.054919,-71.080732
2359,56402232,4410938,21.777,1.703,42.067804,-70.805713
2360,247348617,33965072,95.502,13.114,41.882056,-70.63129
2364,48321371,2940976,18.657,1.136,41.987196,-70.741942
2366,2451742,69606,0.947,0.027,41.850984,-70.654984
2367,38005432,1105747,14.674,0.427,41.9591,-70.802753
2368,26096457,1518223,10.076,0.586,42.176446,-71.051567
2370,26704843,217610,10.311,0.084,42.130399,-70.910615
2375,37731929,357554,14.568,0.138,42.003041,-71.076928
2379,39681863,913612,15.321,0.353,42.021617,-71.026717
2382,17974070,59307,6.94,0.023,42.078974,-70.93939
2420,17052457,126703,6.584,0.049,42.457055,-71.215464
2421,25510909,417180,9.85,0.161,42.438547,-71.239573
2445,6740778,119569,2.603,0.046,42.325483,-71.135045
2446,3333660,11958,1.287,0.005,42.343503,-71.122248
2451,14303527,1828792,5.523,0.706,42.397823,-71.255708
2452,9580492,86311,3.699,0.033,42.392073,-71.218443
2453,9061759,736213,3.499,0.284,42.369542,-71.240513
2457,413241,0,0.16,0,42.299388,-71.274242
2458,5185783,97094,2.002,0.037,42.35341,-71.187882
2459,12962348,218479,5.005,0.084,42.314779,-71.192017
2460,3480934,23292,1.344,0.009,42.351824,-71.20849
2461,3767374,36499,1.455,0.014,42.317362,-71.206508
2462,1369317,69747,0.529,0.027,42.328708,-71.2559
2464,1463150,29494,0.565,0.011,42.312975,-71.218882
2465,5809240,1401,2.243,0.001,42.348912,-71.22633
2466,4638227,214160,1.791,0.083,42.344457,-71.248617
2467,12618609,142369,4.872,0.055,42.314344,-71.152759
2468,3833277,57129,1.48,0.022,42.328553,-71.229553
2472,10440631,320455,4.031,0.124,42.369451,-71.177925
2474,7905845,706806,3.052,0.273,42.420949,-71.15637
2476,5422175,191590,2.094,0.074,42.415637,-71.17567
2478,12035134,185784,4.647,0.072,42.395317,-71.180284
2481,14612714,246887,5.642,0.095,42.311927,-71.275531
2482,10898505,1043140,4.208,0.403,42.293103,-71.298537
2492,24675394,910120,9.527,0.351,42.276029,-71.244543
2493,43575375,1316348,16.825,0.508,42.360502,-71.303433
2494,7166366,220234,2.767,0.085,42.299405,-71.232706
2532,36917646,6866893,14.254,2.651,41.751759,-70.597552
2534,5920944,1492827,2.286,0.576,41.667824,-70.620356
2535,63128922,65865497,24.374,25.431,41.334521,-70.761598
2536,71696791,9066004,27.682,3.5,41.596305,-70.567467
2537,31330311,1594577,12.097,0.616,41.728418,-70.435812
2538,11786095,1199921,4.551,0.463,41.777492,-70.642129
2539,69429057,53111253,26.807,20.506,41.37766,-70.522091
2540,27755891,4540833,10.717,1.753,41.57419,-70.628285
2542,79576593,127974,30.725,0.049,41.707839,-70.54552
2543,25723435,52350290,9.932,20.213,41.478974,-70.766911
2553,636140,1769254,0.246,0.683,41.711561,-70.622853
2554,101341416,43409516,39.128,16.761,41.291167,-70.092826
2556,10012966,1185578,3.866,0.458,41.639445,-70.624515
2557,18660873,11124442,7.205,4.295,41.441299,-70.574093
2558,3183300,2714451,1.229,1.048,41.745017,-70.653513
2559,13033945,3840927,5.032,1.483,41.690243,-70.616283
2561,1591819,218387,0.615,0.084,41.767781,-70.537478
2562,8669782,835829,3.347,0.323,41.787209,-70.526717
2563,34195598,2748069,13.203,1.061,41.728137,-70.476549
2564,14939830,2745166,5.768,1.06,41.271971,-69.984282
2568,17279809,10058428,6.672,3.884,41.458608,-70.613479
2571,51545391,12447649,19.902,4.806,41.761187,-70.695991
2575,64751692,11033046,25.001,4.26,41.400252,-70.656934
2576,25290717,1078458,9.765,0.416,41.772221,-70.762948
2584,193854,0,0.075,0,41.258688,-70.007142
2601,22253045,2151579,8.592,0.831,41.657961,-70.298093
2630,10385693,5225395,4.01,2.018,41.704506,-70.303537
2631,56913883,7192443,21.975,2.777,41.747016,-70.068779
2632,18959920,3780163,7.32,1.46,41.659095,-70.346876
2633,19564855,12631384,7.554,4.877,41.689729,-69.972128
2635,14312732,2809147,5.526,1.085,41.624054,-70.439397
2637,1812623,77849,0.7,0.03,41.705725,-70.270929
2638,15284715,1503965,5.901,0.581,41.730204,-70.197411
2639,7165348,954127,2.767,0.368,41.666904,-70.135645
2641,5286449,683670,2.041,0.264,41.751246,-70.153472
2642,35941623,8936069,13.877,3.45,41.841331,-69.977436
2643,4904569,4657784,1.894,1.798,41.797777,-69.937327
2644,9225730,569789,3.562,0.22,41.683488,-70.510786
2645,43103963,4606200,16.643,1.778,41.70584,-70.058071
2646,7798578,801405,3.011,0.309,41.670596,-70.071449
2647,1226878,477502,0.474,0.184,41.631393,-70.308395
2648,24027628,2665940,9.277,1.029,41.670946,-70.41537
2649,60208426,10631764,23.247,4.105,41.616824,-70.490122
2650,3744797,725519,1.446,0.28,41.703095,-69.964819
2651,181586,0,0.07,0,41.874985,-70.003492
2652,20714276,6477900,7.998,2.501,42.049537,-70.094989
2653,31186202,13661467,12.041,5.275,41.768988,-69.973549
2655,16911219,4559311,6.529,1.76,41.630252,-70.392536
2657,25047881,12766242,9.671,4.929,42.059829,-70.200407
2659,5298599,616481,2.046,0.238,41.681439,-70.023531
2660,19964833,1368933,7.708,0.529,41.7077,-70.15856
2663,3658748,2870102,1.413,1.108,41.894444,-70.01218
2664,17964909,2264152,6.936,0.874,41.674727,-70.195648
2666,32936913,4798274,12.717,1.853,41.990781,-70.045715
2667,48249173,16144938,18.629,6.234,41.921997,-70.023356
2668,39047795,6347529,15.076,2.451,41.710853,-70.362696
2669,2314379,510176,0.894,0.197,41.666693,-69.989716
2670,5407197,1680717,2.088,0.649,41.660113,-70.170678
2671,5215278,314663,2.014,0.121,41.670836,-70.113401
2672,1280229,118006,0.494,0.046,41.6357,-70.313634
2673,25868394,6815864,9.988,2.632,41.655213,-70.247462
2675,23386323,1919492,9.03,0.741,41.704155,-70.231801
2702,43494962,2932678,16.793,1.132,41.785113,-71.059047
2703,69453095,2578257,26.816,0.995,41.931653,-71.294503
2713,13095107,18327962,5.056,7.076,41.441295,-70.902217
2715,29662104,1347565,11.453,0.52,41.803598,-71.153458
2717,45791728,2062904,17.68,0.796,41.760108,-70.972874
2718,26793709,853243,10.345,0.329,41.862486,-71.01169
2719,31947058,8792550,12.335,3.395,41.632443,-70.87114
2720,28154765,4365377,10.871,1.685,41.723635,-71.121139
2721,10600973,5102949,4.093,1.97,41.675125,-71.148281
2723,4136770,569122,1.597,0.22,41.692705,-71.129726
2724,4811070,1475569,1.858,0.57,41.683936,-71.1775
2725,6146875,6823593,2.373,2.635,41.722721,-71.185458
2726,14314212,3521161,5.527,1.36,41.7597,-71.144592
2738,36253732,15426866,13.998,5.956,41.704138,-70.752225
2739,44939236,5666781,17.351,2.188,41.665794,-70.814531
2740,14724479,2119933,5.685,0.819,41.637485,-70.938265
2743,47730952,1351001,18.429,0.522,41.718217,-70.901151
2744,3342653,1345734,1.291,0.52,41.606252,-70.913632
2745,26749138,579371,10.328,0.224,41.700737,-70.950546
2746,5480318,312026,2.116,0.12,41.661694,-70.941208
2747,126401603,3916994,48.804,1.512,41.664711,-71.015699
2748,58249957,8143586,22.49,3.144,41.553574,-70.971135
2760,46546089,1332691,17.972,0.515,41.972503,-71.335203
2762,28482637,1350191,10.997,0.521,42.0128,-71.336602
2763,2336585,30519,0.902,0.012,41.966696,-71.308178
2764,27437203,149027,10.594,0.058,41.851929,-71.153598
2766,72033223,3885970,27.812,1.5,41.965341,-71.18178
2767,61665187,780790,23.809,0.301,41.940996,-71.048499
2769,121568489,1409688,46.938,0.544,41.846963,-71.244503
2770,83332497,6228000,32.175,2.405,41.759846,-70.838449
2771,47581945,628356,18.371,0.243,41.837751,-71.320428
2777,58722495,6715784,22.673,2.593,41.758175,-71.214202
2779,42768264,2366388,16.513,0.914,41.838061,-71.077615
2780,85565315,3569736,33.037,1.378,41.909112,-71.118346
2790,139117956,26244598,53.714,10.133,41.599176,-71.082371
2791,2728822,12397,1.054,0.005,41.528538,-71.078091
2802,506432,47952,0.196,0.019,41.95213,-71.456233
2804,26151289,232906,10.097,0.09,41.433934,-71.770314
2806,21277197,18692444,8.215,7.217,41.734753,-71.319732
2807,23521356,8258225,9.082,3.189,41.17684,-71.577096
2808,20630326,113236,7.965,0.044,41.408251,-71.749674
2809,25438948,27921604,9.822,10.781,41.67573,-71.273331
2812,17189406,212746,6.637,0.082,41.478948,-71.652334
2813,94437259,14157582,36.462,5.466,41.394368,-71.66986
2814,115951533,6226200,44.769,2.404,41.895948,-71.700406
2815,10805287,247502,4.172,0.096,41.77463,-71.647954
2816,98019010,7663065,37.845,2.959,41.692046,-71.619116
2817,130171406,2608392,50.259,1.007,41.637104,-71.678369
2818,56516601,8882292,21.821,3.429,41.642919,-71.485719
2822,144781540,2381578,55.9,0.92,41.57021,-71.626993
2825,139970158,2741854,54.043,1.059,41.782067,-71.726833
2826,6470178,86972,2.498,0.034,41.982746,-71.653144
2827,54595187,1039360,21.079,0.401,41.698748,-71.739118
2828,12507948,840009,4.829,0.324,41.880083,-71.564311
2830,50216382,1330586,19.389,0.514,41.97498,-71.654226
2831,24911609,7225467,9.618,2.79,41.774762,-71.620289
2832,57723078,1450412,22.287,0.56,41.514716,-71.72962
2833,18300639,1279241,7.066,0.494,41.483583,-71.772112
2835,24469391,14503822,9.448,5.6,41.510088,-71.378366
2836,796196,3724,0.307,0.001,41.454681,-71.620208
2837,53151682,11798978,20.522,4.556,41.518769,-71.167247
2838,3703225,221915,1.43,0.086,41.965249,-71.476373
2839,11207817,408538,4.327,0.158,41.940757,-71.641513
2840,18728201,8901089,7.231,3.437,41.478216,-71.322375
2841,1208304,2286565,0.467,0.883,41.511864,-71.332175
2842,32873447,7031537,12.693,2.715,41.518611,-71.281685
2852,80031268,8727063,30.9,3.37,41.588552,-71.459825
2857,108120155,10464914,41.745,4.041,41.822761,-71.633605
2858,1496466,114285,0.578,0.044,41.965375,-71.653424
2859,73465734,3487776,28.365,1.347,41.959069,-71.757323
2860,13980571,790327,5.398,0.305,41.870562,-71.388681
2861,9231019,297811,3.564,0.115,41.878603,-71.353131
2863,3110992,198711,1.201,0.077,41.890064,-71.393481
2864,68323537,4675193,26.38,1.805,41.967599,-71.420477
2865,43228931,1893157,16.691,0.731,41.913145,-71.44834
2871,44128591,16200569,17.038,6.255,41.587259,-71.26127
2872,15405408,10794743,5.948,4.168,41.597011,-71.321497
2873,7272845,436517,2.808,0.169,41.533065,-71.780524
2874,39249406,2646653,15.154,1.022,41.508674,-71.48176
2875,2989259,16727,1.154,0.006,41.456486,-71.638865
2876,348341,383005,0.134,0.148,41.994278,-71.58549
2878,75250621,8363565,29.054,3.229,41.610137,-71.180471
2879,96809530,13051477,37.378,5.039,41.424013,-71.534272
2881,9361282,36212,3.614,0.014,41.478083,-71.524717
2882,33140345,13112453,12.796,5.063,41.41711,-71.473206
2885,15868788,6702402,6.127,2.588,41.724959,-71.258373
2886,38654324,5649579,14.925,2.181,41.703849,-71.455568
2888,15358668,3137217,5.93,1.211,41.747671,-71.406118
2889,22525090,21179132,8.697,8.177,41.700591,-71.376927
2891,68268322,12480948,26.359,4.819,41.36182,-71.789682
2892,70957721,5020650,27.397,1.938,41.489847,-71.592808
2893,20376816,602102,7.868,0.232,41.679006,-71.518688
2894,11226709,297588,4.335,0.115,41.44447,-71.703237
2895,20043725,501532,7.739,0.194,42.001706,-71.499949
2896,61303237,2046635,23.669,0.79,41.975186,-71.544069
2898,29911047,327061,11.549,0.126,41.516047,-71.672436
2903,4643513,1286186,1.793,0.497,41.81823,-71.409088
2904,13453531,304730,5.194,0.118,41.858331,-71.436309
2905,9707051,4780514,3.748,1.846,41.784725,-71.396103
2906,8394536,1778284,3.241,0.687,41.840169,-71.390408
2907,5700788,319815,2.201,0.123,41.798593,-71.42463
2908,8186044,664,3.161,0,41.839825,-71.436794
2909,8954978,70926,3.458,0.027,41.821521,-71.453869
2910,8913159,466290,3.441,0.18,41.774999,-71.435594
2911,6426887,115972,2.481,0.045,41.854888,-71.472812
2912,112446,0,0.043,0,41.825593,-71.402239
2914,12653251,1002139,4.885,0.387,41.814295,-71.366169
2915,14334597,6193762,5.535,2.391,41.772847,-71.354839
2916,6617775,1042649,2.555,0.403,41.842653,-71.352424
2917,55253786,2930068,21.334,1.131,41.905774,-71.523305
2919,60827986,2290685,23.486,0.884,41.82744,-71.519879
2920,23780135,587669,9.182,0.227,41.767344,-71.465508
2921,34041172,297431,13.143,0.115,41.76684,-71.517278
3031,89774259,1358119,34.662,0.524,42.874864,-71.600503
3032,65271667,9067444,25.202,3.501,42.997261,-71.363424
3033,51203527,935401,19.77,0.361,42.749263,-71.67567
3034,85421125,969500,32.981,0.374,43.061446,-71.319997
3036,67201175,316619,25.947,0.122,42.984657,-71.255213
3037,124906021,3111613,48.226,1.201,43.141274,-71.248197
3038,93204530,2253571,35.986,0.87,42.892761,-71.276763
3042,67401081,404644,26.024,0.156,43.05441,-71.084115
3043,81113026,1465790,31.318,0.566,42.997,-71.817788
3044,43792587,722775,16.908,0.279,43.000359,-71.11917
3045,92372729,1581693,35.665,0.611,43.021515,-71.563462
3046,80038484,1184513,30.903,0.457,43.116338,-71.595355
3047,68326777,1442249,26.381,0.557,42.93874,-71.879424
3048,76543803,143147,29.554,0.055,42.742343,-71.76206
3049,82266247,1442104,31.763,0.557,42.749626,-71.585401
3051,73397154,2414646,28.339,0.932,42.760508,-71.409494
3052,38671269,906768,14.931,0.35,42.846081,-71.468283
3053,106355201,332718,41.064,0.128,42.86967,-71.387919
3054,84223023,2277086,32.519,0.879,42.852034,-71.519876
3055,64379098,148030,24.857,0.057,42.818645,-71.673354
3057,43396475,212964,16.755,0.082,42.908885,-71.694199
3060,16928573,918102,6.536,0.354,42.741087,-71.458266
3062,31293577,421197,12.083,0.163,42.722283,-71.501223
3063,20987774,373991,8.103,0.144,42.782153,-71.517938
3064,10687706,976988,4.127,0.377,42.779378,-71.474918
3070,111437362,970953,43.026,0.375,42.981209,-71.67752
3071,84782335,819572,32.735,0.316,42.746257,-71.874434
3076,68350487,1408366,26.39,0.544,42.730992,-71.337073
3077,76176265,2062596,29.412,0.796,43.038038,-71.205107
3079,64037480,2915952,24.725,1.126,42.788275,-71.22172
3082,73980825,297790,28.564,0.115,42.904156,-71.771414
3084,57575555,558160,22.23,0.216,42.826913,-71.875292
3086,69876210,244914,26.979,0.095,42.832091,-71.759821
3087,69427718,2739837,26.806,1.058,42.811092,-71.302688
3101,2004388,301991,0.774,0.117,42.989027,-71.466111
3102,23122466,878562,8.928,0.339,43.011915,-71.491119
3103,25300571,988353,9.769,0.382,42.950538,-71.446547
3104,21562264,383904,8.325,0.148,43.009552,-71.439782
3106,94405681,2586899,36.45,0.999,43.082584,-71.446878
3109,19074689,2269913,7.365,0.876,42.963734,-71.40035
3110,85045285,729712,32.836,0.282,42.935584,-71.536871
3215,125552448,177915,48.476,0.069,43.942621,-71.447775
3216,99230222,1779557,38.313,0.687,43.451175,-71.79794
3217,28461372,1379234,10.989,0.533,43.726075,-71.642508
3218,35892544,948949,13.858,0.366,43.338034,-71.277262
3220,80053784,4817039,30.909,1.86,43.474596,-71.482372
3221,119052798,1795720,45.967,0.693,43.258003,-71.960169
3222,188285938,14137575,72.698,5.459,43.642709,-71.789139
3223,189668438,2123421,73.231,0.82,43.855414,-71.68547
3224,104115138,1974143,40.199,0.762,43.36249,-71.55802
3225,74582670,4398313,28.797,1.698,43.363272,-71.239919
3226,34888742,8224635,13.471,3.176,43.710498,-71.515255
3227,167114223,7977527,64.523,3.08,43.841356,-71.48108
3229,112321952,4637554,43.368,1.791,43.203876,-71.697915
3230,105820081,932706,40.857,0.36,43.50865,-71.890242
3231,5691391,520628,2.197,0.201,43.473341,-71.762339
3233,1404333,4276,0.542,0.002,43.424042,-71.931188
3234,88993926,527552,34.361,0.204,43.204812,-71.348563
3235,76658371,4768738,29.598,1.841,43.449136,-71.674267
3237,94659416,2732843,36.548,1.055,43.423056,-71.387214
3238,7187877,118847,2.775,0.046,43.984428,-71.911271
3240,107947535,2420481,41.679,0.935,43.574714,-71.952004
3241,107193552,5797562,41.388,2.238,43.751504,-71.817394
3242,114057904,1762282,44.038,0.68,43.169407,-71.831201
3243,68293517,696132,26.368,0.269,43.528306,-71.769192
3244,213115101,4945027,82.284,1.909,43.128103,-71.91694
3245,78622660,13867302,30.356,5.354,43.76159,-71.583345
3246,51832825,16001054,20.013,6.178,43.57642,-71.48102
3249,100769494,38326917,38.907,14.798,43.522384,-71.367281
3251,389909421,1532566,150.545,0.592,44.100673,-71.494074
3253,100853934,37710764,38.94,14.56,43.631211,-71.498585
3254,154139150,39184586,59.513,15.129,43.717721,-71.369179
3255,95201213,6237765,36.757,2.408,43.314026,-72.024551
3256,97312302,4275965,37.572,1.651,43.623334,-71.632615
3257,59402237,7984988,22.935,3.083,43.417721,-71.990609
3258,54171125,256755,20.916,0.099,43.265259,-71.408835
3259,60600662,252922,23.398,0.098,43.875712,-71.395018
